gene,log2FC,perturb,perturb_norm
HSF4,0.678071905112638,0.678071905112638,0.109199935193322
NOL3,0.752072486556414,0.752072486556414,0.121117341941779
4931428F04RIK,1.41503749927884,1.41503749927884,0.227884391098171
GM20163,0,0,0
EXOC3L,0,0,0
E2F4,0.096215315259303,0.096215315259303,0.0154949734854088
ELMO3,-1,1,0.161044771756444
LRRC29,0,0,0
TMEM208,-0.165586065717975,0.165586065717975,0.0266667701595989
FHOD1,1.66296501272243,1.66296501272243,0.267811820912836
SLC9A5,0.874469117916141,0.874469117916141,0.140828679502864
PLEKHG4,0,0,0
KCTD19,0,0,0
LRRC36,-1.92599941855622,1.92599941855622,0.310172136764432
TPPP3,-0.789373446561381,0.789373446561381,0.127124466532075
ZDHHC1,-0.367731784500487,0.367731784500487,0.059221281302471
HSD11B2,0,0,0
ATP6V0D1,0.305454454734939,0.305454454734939,0.0491918429447774
GM38250,-2,2,0.322089543512889
AGRP,-1,1,0.161044771756444
RIPOR1,0.328622747461371,0.328622747461371,0.0529229753588921
GM5914,0.0874628412503394,0.0874628412503394,0.014085433306331
CTCF,-0.415037499278844,0.415037499278844,0.0668396193417269
CARMIL2,-0.700439718141092,0.700439718141092,0.11280215453718
ACD,-0.274174963438994,0.274174963438994,0.0441544444083643
PARD6A,0.343954401217361,0.343954401217361,0.0553920580386745
ENKD1,-0.823122237915921,0.823122237915921,0.132559532932823
4933405L10RIK,0,0,0
GFOD2,-0.55019708256048,0.55019708256048,0.088606363582014
RANBP10,-0.893084796083488,0.893084796083488,0.143826637144416
TSNAXIP1,-4.08746284125034,4.08746284125034,0.658264520332109
CENPT,0.20163386116965,0.20163386116965,0.032472079150437
THAP11,0.273018494406416,0.273018494406416,0.0439682011169693
NUTF2,0.700439718141092,0.700439718141092,0.11280215453718
EDC4,-0.807354922057604,0.807354922057604,0.130020289149209
NRN1L,1.73696559416621,1.73696559416621,0.279729227661294
PSKH1,-0.552541023028779,0.552541023028779,0.088983842939742
CTRL,0,0,0
GM16156,0,0,0
PSMB10,0.245112497836531,0.245112497836531,0.0394740862687362
LCAT,0.14767716804226,0.14767716804226,0.0237826358210038
SLC12A4,-0.21864028647534,0.21864028647534,0.0352108750321848
GM45752,0,0,0
DPEP3,0,0,0
DPEP2,0.584962500721156,0.584962500721156,0.0942051524147176
DPEP2.1,0,0,0
DUS2,-0.31315788525963,0.31315788525963,0.050432440155368
DPEP2NB,0,0,0
DDX28,0,0,0
NFATC3,0.383328639551506,0.383328639551506,0.0617330732642806
ESRP2,1,1,0.161044771756444
PLA2G15,-0.0896372124846764,0.0896372124846764,0.0144356044254786
SLC7A6,-0.807354922057604,0.807354922057604,0.130020289149209
SLC7A6OS,-0.426264754702098,0.426264754702098,0.0686477101288161
PRMT7,0,0,0
GM26786,0,0,0
SMPD3,0.0995356735509144,0.0995356735509144,0.016029699828631
GM10629,1,1,0.161044771756444
ZFP90,-0.459431618637297,0.459431618637297,0.0739890601611374
6030452D12RIK,0,0,0
CDH3,1,1,0.161044771756444
GM10073,0.59767355247071,0.59767355247071,0.0962522008425088
1110028F18RIK,0,0,0
CDH1,0,0,0
TANGO6,-1.36923380966572,1.36923380966572,0.220507946358823
HAS3,0,0,0
CHTF8,0.281412935148648,0.281412935148648,0.0453200819103252
UTP4,-0.253756592245783,0.253756592245783,0.0408661724799153
SNTB2,-0.0544477840223765,0.0544477840223765,0.0087685309505278
GM16208,0,0,0
VPS4A,0.109972842025132,0.109972842025132,0.0177105512433449
PDF,1,1,0.161044771756444
COG8,0.125530882083859,0.125530882083859,0.0202160922535802
NIP7,-0.158262083916732,0.158262083916732,0.0254872811820694
TMED6,0,0,0
TERF2,-0.321928094887362,0.321928094887362,0.0518448365631223
CYB5B,0.155517577621287,0.155517577621287,0.0250452927921353
NFAT5,-0.403355694231209,0.403355694231209,0.0649583257141272
NQO1,-1.05889368905357,1.05889368905357,0.170529292467971
NOB1,-0.315501825727929,0.315501825727929,0.0508099195130959
WWP2,-0.374395514781498,0.374395514781498,0.0602944402246228
PSMD7,-0.017023147842314,0.017023147842314,0.00274148895884167
5033426E14RIK,0,0,0
ZFHX3,-0.234465253637023,0.234465253637023,0.0377594032567912
GM39244,-1,1,0.161044771756444
LNCBATE1,0,0,0
GM20686,0,0,0
D030068K23RIK,0,0,0
PMFBP1,0,0,0
DHX38,-0.371968777386958,0.371968777386958,0.0599036268548063
TXNL4B,0.758991900496205,0.758991900496205,0.122231677380401
HP,-2.66296501272243,2.66296501272243,0.428856592669281
DHODH,-0.165059246270496,0.165059246270496,0.0265819286419228
PKD1L3,1.58496250072116,1.58496250072116,0.255249924171162
IST1,-0.267480310864986,0.267480310864986,0.0430763056125945
ZFP821,0.338801913451758,0.338801913451758,0.0545622768224851
ATXN1L,0.280107919192735,0.280107919192735,0.0451099159135666
AP1G1,-0.727920454563199,0.727920454563199,0.117227783461978
GM17344,0,0,0
PHLPP2,0.395928676331139,0.395928676331139,0.0637622433115795
MARVELD3,-1,1,0.161044771756444
TAT,0,0,0
CHST4,0,0,0
8030455M16RIK,0,0,0
ZFP612,-1.29768054864069,1.29768054864069,0.208984667768617
GM17720,0,0,0
GM21964,0,0,0
CALB2,-1.1926450779424,1.1926450779424,0.19206925436368
CMTR2,1.58496250072116,1.58496250072116,0.255249924171162
GM26832,0,0,0
HYDIN,-2.26303440583379,2.26303440583379,0.364449859364484
VAC14,-0.310340120612151,0.310340120612151,0.0499786538908512
MTSS1L,-1.17333160288556,1.17333160288556,0.188958920181328
IL34,0.420843120960049,0.420843120960049,0.0677745843602809
GM15894,0,0,0
GM15895,1,1,0.161044771756444
SF3B3,-0.35301577267146,0.35301577267146,0.0568513445363001
COG4,-0.192645077942396,0.192645077942396,0.0310244826072356
GM26816,0,0,0
FUK,-0.637429920615292,0.637429920615292,0.102654756076218
ST3GAL2,0.0297473433940519,0.0297473433940519,0.00479065412725567
DDX19A,-0.129283016944967,0.129283016944967,0.0208203539558867
DDX19B,-0.830074998557688,0.830074998557688,0.133679238683454
AARS,0.0712586831698219,0.0712586831698219,0.0114758383667488
EXOSC6,0,0,0
CLEC18A,1.58496250072116,1.58496250072116,0.255249924171162
PDPR,-0.289506617194985,0.289506617194985,0.0466235270881467
GLG1,-0.412598453827426,0.412598453827426,0.0664468238236998
RFWD3,0.0931094043914815,0.0931094043914815,0.0149947827786046
MLKL,-0.678071905112638,0.678071905112638,0.109199935193322
FA2H,0.772931091454079,0.772931091454079,0.124476511206682
WDR59,0,0,0
ZNRF1,-0.147341716075187,0.147341716075187,0.0237286130355313
LDHD,0,0,0
ZFP1,-0.357552004618084,0.357552004618084,0.0575818809747784
CTRB1,0,0,0
BCAR1,0.608421473545145,0.608421473545145,0.0979830973387975
CFDP1,-0.200782127380734,0.200782127380734,0.0323349118768037
TMEM170,0.777607578663552,0.777607578663552,0.125229635021953
CHST5,-2.8073549220576,2.8073549220576,0.452109832662098
TMEM231,-1.06413033741972,1.06413033741972,0.171372627308866
GABARAPL2,0.118138198883004,0.118138198883004,0.0190255392748308
ADAT1,-0.387023123109247,0.387023123109247,0.062328050525595
KARS,-0.225292311842243,0.225292311842243,0.0362821489391157
TERF2IP,0.0995356735509144,0.0995356735509144,0.016029699828631
GM6793,0.321928094887362,0.321928094887362,0.0518448365631223
GM26994,0,0,0
CNTNAP4,0.893084796083488,0.893084796083488,0.143826637144416
GM45904,0,0,0
GM10280,0,0,0
MON1B,-0.584962500721156,0.584962500721156,0.0942051524147176
SYCE1L,1,1,0.161044771756444
GM30052,0,0,0
ADAMTS18,0.584962500721156,0.584962500721156,0.0942051524147176
NUDT7,-0.160464672193246,0.160464672193246,0.025841996508334
VAT1L,-1.65207669657969,1.65207669657969,0.266058314524817
4933408N05RIK,0,0,0
CLEC3A,0,0,0
WWOX,-0.736965594166206,0.736965594166206,0.118684455904849
GM16116,0,0,0
GM16117,0,0,0
GM16118,-0.53051471669878,0.53051471669878,0.0854366214641898
4930488N15RIK,0,0,0
MAF,-0.3536369546147,0.3536369546147,0.0569513826405685
GM15655,0,0,0
GM45733,-1,1,0.161044771756444
4930422C21RIK,0,0,0
1700018P08RIK,0,0,0
DYNLRB2,-2.63558857379112,2.63558857379112,0.424447760310085
CDYL2,0.637429920615292,0.637429920615292,0.102654756076218
CMC2,0.743224584637889,0.743224584637889,0.119692433596787
CENPN,-1,1,0.161044771756444
ATMIN,0.440572591385981,0.440572591385981,0.0709519124219006
1700030J22RIK,-2.08746284125034,2.08746284125034,0.33617497681922
GCSH,0.129510732996404,0.129510732996404,0.0208570264354158
PKD1L2,0,0,0
GM15395,0,0,0
BCO1,-1.58496250072116,1.58496250072116,0.255249924171162
GAN,-0.304854581528421,0.304854581528421,0.0490952365011509
CMIP,-0.884522782580064,0.884522782580064,0.142447769633982
PLCG2,-0.52083216330144,0.52083216330144,0.0838772968622957
SDR42E1,0,0,0
GM31717,0,0,0
GM38416,0,0,0
HSD17B2,0,0,0
GM31774,0,0,0
MPHOSPH6,0.122856747785533,0.122856747785533,0.0197854369058603
CDH13,-0.519374159093579,0.519374159093579,0.0836424929074208
GM45721,0,0,0
GM45720,0,0,0
HSBP1,0.123561125381129,0.123561125381129,0.0198988732349734
GM45723,0,0,0
MLYCD,0.342105976824993,0.342105976824993,0.0550943789542964
OSGIN1,1.4594316186373,1.4594316186373,0.235033831917582
NECAB2,-1.53051471669878,1.53051471669878,0.246481393220634
SLC38A8,0,0,0
MBTPS1,0.137503523749935,0.137503523749935,0.0221442235980151
HSDL1,-0.345135486048688,0.345135486048688,0.0555822655757604
DNAAF1,-2.50250034052918,2.50250034052918,0.403014596160947
TAF1C,-0.807354922057604,0.807354922057604,0.130020289149209
ADAD2,0,0,0
KCNG4,-0.222392421336448,0.222392421336448,0.0358151367344913
GM32352,0.584962500721156,0.584962500721156,0.0942051524147176
WFDC1,0.279574081983725,0.279574081983725,0.0450239442220865
ATP2C2,0,0,0
TLDC1,0.15200309344505,0.15200309344505,0.0244793034901316
COTL1,-0.136538832947766,0.136538832947766,0.0219888651879642
KLHL36,1.24792751344359,1.24792751344359,0.200972201571109
USP10,-0.243925582886089,0.243925582886089,0.0392829398214479
GM20388,0,0,0
CRISPLD2,0.678071905112638,0.678071905112638,0.109199935193322
GM15684,0,0,0
ZDHHC7,0.192645077942396,0.192645077942396,0.0310244826072356
GM15898,0,0,0
6430548M08RIK,-0.584962500721156,0.584962500721156,0.0942051524147176
FAM92B,-2.70043971814109,2.70043971814109,0.434891698050069
A330074K22RIK,-1,1,0.161044771756444
GSE1,-0.514573172829758,0.514573172829758,0.0828693191703579
GINS2,-0.652076696579693,0.652076696579693,0.105013542768373
GM26739,0,0,0
1190005I06RIK,1.16533773194666,1.16533773194666,0.187671549060523
GM27021,0,0,0
GM26537,0,0,0
EMC8,0.304334034872624,0.304334034872624,0.0490114051837796
COX4I1,0.150513238641195,0.150513238641195,0.0242393701632946
IRF8,-0.409984271552558,0.409984271552558,0.0660258234359139
GM26878,0,0,0
GM28324,0,0,0
FOXF1,0.280107919192735,0.280107919192735,0.0451099159135666
MTHFSD,-0.0324214776923775,0.0324214776923775,0.00522130947497559
FOXC2,0,0,0
FOXL1,0,0,0
5033426O07RIK,1,1,0.161044771756444
GM26815,0,0,0
GM26747,-1.58496250072116,1.58496250072116,0.255249924171162
GM26784,0,0,0
1700018B08RIK,0,0,0
FBXO31,0.610053481683987,0.610053481683987,0.0982459237170219
MAP1LC3B,0.14642206118175,0.14642206118175,0.0235805074231231
ZCCHC14,-0.405992359675837,0.405992359675837,0.0653829468988554
GM27030,0,0,0
GM45833,1.58496250072116,1.58496250072116,0.255249924171162
JPH3,-0.736965594166206,0.736965594166206,0.118684455904849
KLHDC4,0.103093492964104,0.103093492964104,0.0166026680439787
GM20406,0,0,0
GM42047,-0.415037499278844,0.415037499278844,0.0668396193417269
GM26812,0,0,0
SLC7A5,0.365517363435045,0.365517363435045,0.0588646603674142
CAR5A,0.0588936890535686,0.0588936890535686,0.00948452071152697
BANP,0,0,0
ZFP469,1.58496250072116,1.58496250072116,0.255249924171162
ZFPM1,0.251538766995964,0.251538766995964,0.0405090033187626
GM45353,0.584962500721156,0.584962500721156,0.0942051524147176
TRHR2,0,0,0
GM20681,0,0,0
ZC3H18,-0.297680548640685,0.297680548640685,0.0479398960121723
IL17C,0,0,0
CYBA,-0.241817919924098,0.241817919924098,0.0389435117207945
MVD,0.70781924850669,0.70781924850669,0.113990589320578
GM20735,-1,1,0.161044771756444
SNAI3,0,0,0
RNF166,0.230297619421794,0.230297619421794,0.0370882275558354
CTU2,-0.214124805352848,0.214124805352848,0.0344836804054424
PIEZO1,0.082462160191973,0.082462160191973,0.0132800997666596
CDT1,0.415037499278844,0.415037499278844,0.0668396193417269
APRT,-0.102569733640548,0.102569733640548,0.0165183193432613
GALNS,-0.192645077942396,0.192645077942396,0.0310244826072356
TRAPPC2L,0.239465934695389,0.239465934695389,0.0385647367964626
PABPN1L,0,0,0
CBFA2T3,0.0916304754655683,0.0916304754655683,0.0147566090072869
GM10612,0,0,0
C230057M02RIK,0,0,0
A530010L16RIK,1,1,0.161044771756444
ACSF3,1,1,0.161044771756444
CDH15,0.415037499278844,0.415037499278844,0.0668396193417269
GM45894,0,0,0
ANKRD11,-0.611929548321426,0.611929548321426,0.0985480544404481
SPG7,-0.0531113364595624,0.0531113364595624,0.00855330305780995
RPL13,-0.0254343917829567,0.0254343917829567,0.00409607581945025
CPNE7,-0.0443941193584534,0.0443941193584534,0.00714944081941048
SULT5A1,-1.8073549220576,1.8073549220576,0.291065060905653
GM4316,1,1,0.161044771756444
DPEP1,0,0,0
CHMP1A,0.345135486048688,0.345135486048688,0.0555822655757604
SPATA33,-3.0703893278914,3.0703893278914,0.494470148513693
CDK10,0.125530882083859,0.125530882083859,0.0202160922535802
SPATA2L,0.206450877467426,0.206450877467426,0.0332478344406593
GM45842,0,0,0
4933417D19RIK,0.736965594166206,0.736965594166206,0.118684455904849
VPS9D1,0.263034405833794,0.263034405833794,0.0423603158515953
ZFP276,-0.251538766995964,0.251538766995964,0.0405090033187626
FANCA,-1.58496250072116,1.58496250072116,0.255249924171162
SPIRE2,-2.58496250072116,2.58496250072116,0.416294695927606
TCF25,-0.382145617721469,0.382145617721469,0.0615425537836794
MC1R,1.32192809488736,1.32192809488736,0.212889608319567
TUBB3,0.580915667658454,0.580915667658454,0.0935534311077983
DEF8,0.16349873228288,0.16349873228288,0.0263306160229644
AFG3L1,-0.0144995696951151,0.0144995696951151,0.00233507989211647
DBNDD1,-0.637429920615292,0.637429920615292,0.102654756076218
GAS8,-0.47916783669856,0.47916783669856,0.0771674748941488
RHOU,-0.137503523749935,0.137503523749935,0.0221442235980151
GM45781,0,0,0
6030466F02RIK,-1,1,0.161044771756444
4732419C18RIK,-1,1,0.161044771756444
GM45866,0,0,0
RAB4A,0.088809266957856,0.088809266957856,0.0143022681270851
2810455O05RIK,-0.485426827170242,0.485426827170242,0.0781754525860866
CCSAP,-1.15200309344505,1.15200309344505,0.185524075246576
ACTA1,-1,1,0.161044771756444
GM29773,0.415037499278844,0.415037499278844,0.0668396193417269
NUP133,0.0641303374197156,0.0641303374197156,0.0103278555524219
GM45890,-1,1,0.161044771756444
ABCB10,1,1,0.161044771756444
TAF5L,0.241008099503795,0.241008099503795,0.0388130943760431
URB2,-1.32192809488736,1.32192809488736,0.212889608319567
GM45732,0,0,0
GALNT2,0,0,0
1810008B01RIK,0,0,0
GM15775,-1,1,0.161044771756444
PGBD5,-0.273018494406416,0.273018494406416,0.0439682011169694
COG2,0.788495894806288,0.788495894806288,0.126983141409972
AGT,-1.52709600647132,1.52709600647132,0.245930827812351
CAPN9,-1,1,0.161044771756444
2310022B05RIK,0.0379678501990204,0.0379678501990204,0.00611452376938412
TTC13,-0.415037499278844,0.415037499278844,0.0668396193417269
ARV1,-1,1,0.161044771756444
FAM89A,-0.485426827170242,0.485426827170242,0.0781754525860866
TRIM67,0.584962500721156,0.584962500721156,0.0942051524147176
2810004N23RIK,-0.807354922057604,0.807354922057604,0.130020289149209
GNPAT,-0.630766190334281,0.630766190334281,0.101581597154066
EXOC8,0.299560281858908,0.299560281858908,0.048242617219264
SPRTN,-0.106915203916512,0.106915203916512,0.0172181346120284
GM45709,0,0,0
EGLN1,-0.584962500721156,0.584962500721156,0.0942051524147176
TSNAX,0.128324096975539,0.128324096975539,0.0206659249082776
DISC1,0.321928094887362,0.321928094887362,0.0518448365631223
GM16237,0,0,0
SIPA1L2,-0.350497247084133,0.350497247084133,0.0564457491579264
4930567H12RIK,0,0,0
MAP10,-1.28950661719498,1.28950661719498,0.207668298844591
NTPCR,-0.14957635605051,0.14957635605051,0.024088490120315
PCNX2,0.415037499278844,0.415037499278844,0.0668396193417269
A730098A19RIK,0,0,0
MAP3K21,0,0,0
KCNK1,0.949534933017012,0.949534933017012,0.152917636562495
GM45875,0,0,0
SLC35F3,0.263034405833794,0.263034405833794,0.0423603158515953
COA6,-0.0154300405696059,0.0154300405696059,0.00248492736172486
TARBP1,0.415037499278844,0.415037499278844,0.0668396193417269
GM26759,-1.8073549220576,1.8073549220576,0.291065060905653
IRF2BP2,0,0,0
GM45805,0,0,0
GM31718,-0.584962500721156,0.584962500721156,0.0942051524147176
A630001O12RIK,-1.58496250072116,1.58496250072116,0.255249924171162
TOMM20,0.210154846230845,0.210154846230845,0.0338443392447572
RBM34,-0.0204641025597156,0.0204641025597156,0.00329563672592987
PARD3,-0.0565835283663674,0.0565835283663674,0.00911248141093594
NRP1,-0.0300572338561799,0.0300572338561799,0.00484056036599857
ITGB1,-0.479469371873842,0.479469371873842,0.0772160355576287
CCDC7A,0,0,0
GM3952,0,0,0
CCDC7B,0,0,0
GM10999,0,0,0
2610044O15RIK8,-0.174029399775049,0.174029399775049,0.0280265249656838
GM32856,-0.678071905112638,0.678071905112638,0.109199935193322
GM2888,0,0,0
GM2897,0,0,0
GM10340,0,0,0
GM5795,0,0,0
D830030K20RIK,-0.736965594166206,0.736965594166206,0.118684455904849
1700110I01RIK,0,0,0
GM2956,-1,1,0.161044771756444
GM10413,0,0,0
GM10409,0,0,0
GM3005,0,0,0
GM10408,0,0,0
GM3012,0,0,0
GM3020,0,0,0
GM3043,0,0,0
GM3002,-1.58496250072116,1.58496250072116,0.255249924171162
GM3033,0,0,0
GM2916,0,0,0
GM3029,0,0,0
GM3095,0,0,0
GM3099,0,0,0
GM5796,0,0,0
GM3115,0,0,0
GM8108,0,0,0
GM3127,0,0,0
GM2974,-1.58496250072116,1.58496250072116,0.255249924171162
GM3138,0,0,0
GM3149,0,0,0
2610042L04RIK,0.584962500721156,0.584962500721156,0.0942051524147176
GM3159,0,0,0
GM3164,-0.415037499278844,0.415037499278844,0.0668396193417269
GM3173,0,0,0
GM3182,0,0,0
GM3047,0,0,0
GM8159,0,0,0
GM3239,0,0,0
GM7876,0,0,0
GM3252,-0.415037499278844,0.415037499278844,0.0668396193417269
GM9602,0,0,0
GM3269,1,1,0.161044771756444
GM3264,0,0,0
GM3278,-1,1,0.161044771756444
GM8297,0,0,0
GM3298,0,0,0
4930555G01RIK,0,0,0
GM8281,-1,1,0.161044771756444
GM8279,0,0,0
GM3317,0,0,0
GM8271,0,0,0
GM3526,0,0,0
GM3542,0,0,0
GM3500,0,0,0
GM3194,0,0,0
GM8246,0,0,0
GM3187,0,0,0
GM3488,-0.584962500721156,0.584962500721156,0.0942051524147176
GM3532,0,0,0
GM3383,0,0,0
GM8265,0,0,0
GM9603,0,0,0
GM3373,0,0,0
GM3424,0,0,0
GM8237,0,0,0
GM3248,-0.736965594166206,0.736965594166206,0.118684455904849
GM3453,0,0,0
GM8206,0,0,0
GM6337,0,0,0
GM3468,-1,1,0.161044771756444
GM3476,0,0,0
GM21560,0,0,0
GM3411,-1,1,0.161044771756444
GM21103,1,1,0.161044771756444
GM3618,0,0,0
GM16440,0,0,0
GM3591,-1,1,0.161044771756444
GM3594,0,0,0
GM8356,0,0,0
GM3629,0,0,0
GM3460,1,1,0.161044771756444
GM10251,0,0,0
GM8050,0,0,0
GM3636,0,0,0
GM8362,0,0,0
GM3642,0,0,0
GM3667,0.678071905112638,0.678071905112638,0.109199935193322
GM6356,0,0,0
GM10406,-1,1,0.161044771756444
GM3685,0,0,0
GM3696,0,0,0
GM6676,0,0,0
GM3512,-1,1,0.161044771756444
GM16434,0,0,0
GM3727,0,0,0
GM3739,-0.485426827170242,0.485426827170242,0.0781754525860866
GM5797,0,0,0
GM8374,0,0,0
GM10339,0,0,0
4933406F09RIK,0,0,0
GM3755,0,0,0
GM3752,0,0,0
GM3558,0.584962500721156,0.584962500721156,0.0942051524147176
GM10338,0,0,0
GM10128,0,0,0
GM16741,-1,1,0.161044771756444
GM26661,0,0,0
FLNB,0.3536369546147,0.3536369546147,0.0569513826405685
GM45521,0,0,0
DNASE1L3,1,1,0.161044771756444
ABHD6,0.191298652234879,0.191298652234879,0.0308076477864816
RPP14,0.177787119215283,0.177787119215283,0.028631686035261
PXK,-0.15200309344505,0.15200309344505,0.0244793034901316
PDHB,-0.0079051980853462,0.0079051980853462,0.00127309082134406
KCTD6,1.11547721741994,1.11547721741994,0.179641773878907
ACOX2,-2.58496250072116,2.58496250072116,0.416294695927606
FAM107A,0.576111583138891,0.576111583138891,0.0927797584128465
OIT1,0,0,0
2610318M16RIK,0,0,0
4930452B06RIK,-1.16992500144231,1.16992500144231,0.188410304829435
4930455B14RIK,0,0,0
GM48370,0,0,0
GM48371,2.32192809488736,2.32192809488736,0.373934380076011
FHIT,-1.16992500144231,1.16992500144231,0.188410304829435
GM48439,-1,1,0.161044771756444
FHITOS,0,0,0
GM3839,0,0,0
GM48594,0,0,0
GM48595,0,0,0
PTPRG,-0.336427664582477,0.336427664582477,0.0541799164552387
GM3848,0,0,0
GM49355,0,0,0
3830406C13RIK,0.332575339086871,0.332575339086871,0.0535595195750673
D030051J21RIK,-1,1,0.161044771756444
FEZF2,0,0,0
CADPS,-0.222392421336448,0.222392421336448,0.0358151367344913
GM48239,0,0,0
GM48526,0,0,0
SYNPR,-0.545968369105293,0.545968369105293,0.0879253513888001
SNTN,-1.28010791919274,1.28010791919274,0.206154687670011
GM281,0,0,0
THOC7,0.0751573595687396,0.0751573595687396,0.0121036998175647
ATXN7,-0.667424660913129,0.667424660913129,0.107485252181377
PSMD6,-0.0700097212477425,0.0700097212477425,0.011274699579075
OLFR720,0,0,0
GM48857,0,0,0
OLFR31,-0.584962500721156,0.584962500721156,0.0942051524147176
GM48860,0,0,0
IL3RA,0,0,0
OLFR721-PS1,0,0,0
SLC4A7,-1.43609911480667,1.43609911480667,0.231276254163673
NEK10,-3.16992500144231,3.16992500144231,0.510499848342324
AC117608.1,-1,1,0.161044771756444
4921522A10RIK,0,0,0
GM47758,0,0,0
GM31577,0,0,0
LRRC3B,0.584962500721156,0.584962500721156,0.0942051524147176
GM47782,0,0,0
GM31804,-2,2,0.322089543512889
GM47780,0,0,0
1700062C10RIK,0,0,0
OXSM,0.241008099503795,0.241008099503795,0.0388130943760431
GM47794,-1,1,0.161044771756444
NGLY1,-0.31748218985617,0.31748218985617,0.0511288468021231
GM48163,1,1,0.161044771756444
TOP2B,-0.73039294024272,0.73039294024272,0.117625964353907
RARB,1.37851162325373,1.37851162325373,0.222002089730503
GM48162,0,0,0
THRB,-0.231325546106456,0.231325546106456,0.037253769774149
GM48321,0,0,0
NR1D2,-0.383328639551506,0.383328639551506,0.0617330732642806
RPL15,0.10196461092859,0.10196461092859,0.0164208674942295
NKIRAS1,-0.012072832300575,0.012072832300575,0.00194426652229993
UBE2E1,0.570315724756755,0.570315724756755,0.0918463657225628
UBE2E2,0.169925001442312,0.169925001442312,0.0273655330729907
GM48099,0,0,0
GM21738,0,0,0
GM48105,0,0,0
GM2244,-1,1,0.161044771756444
GM2237,-0.84799690655495,0.84799690655495,0.136565468266313
GM5458,0,0,0
GM41102,0,0,0
4930469B13RIK,0,0,0
NID2,-1,1,0.161044771756444
RTRAF,0.0085366819544854,0.0085366819544854,0.00137478799691746
D14ERTD670E,0,0,0
GM48283,-1,1,0.161044771756444
GNG2,-0.171952682789295,0.171952682789295,0.0276920805527103
SAYSD1,-0.308950240889152,0.308950240889152,0.0497548210280921
KCNK5,1,1,0.161044771756444
GM48395,0,0,0
KCNK16,0,0,0
NUDT13,-0.19854567938208,0.19854567938208,0.0319747436193153
ECD,-0.283792966000591,0.283792966000591,0.0457033734356496
FAM149B,-0.310340120612151,0.310340120612151,0.0499786538908512
GM30054,1.58496250072116,1.58496250072116,0.255249924171162
DNAJC9,-0.373814836552331,0.373814836552331,0.0602009250317427
MRPS16,0.225767148117104,0.225767148117104,0.0363586188386225
CFAP70,-2.88264304936184,2.88264304936184,0.464234591939779
7330404K18RIK,0,0,0
ANXA7,0.110182917750423,0.110182917750423,0.0177443828405759
MSS51,-0.736965594166206,0.736965594166206,0.118684455904849
PPP3CB,-0.447458976971221,0.447458976971221,0.0720609288167025
1810062O18RIK,1,1,0.161044771756444
USP54,0.47916783669856,0.47916783669856,0.0771674748941488
2810402E24RIK,-0.37851162325373,0.37851162325373,0.0609573179740582
MYOZ1,0,0,0
SYNPO2L,1,1,0.161044771756444
SEC24C,-0.271302021817394,0.271302021817394,0.0436917721806442
6230400D17RIK,0.807354922057604,0.807354922057604,0.130020289149209
FUT11,-0.115477217419936,0.115477217419936,0.0185970021224629
CHCHD1,0.0871106637700384,0.0871106637700384,0.0140287169643982
ZSWIM8,-0.192645077942396,0.192645077942396,0.0310244826072356
NDST2,0.0995356735509144,0.0995356735509144,0.016029699828631
CAMK2G,-0.0939178633876388,0.0939178633876388,0.0151249808731152
GM30108,-1.8073549220576,1.8073549220576,0.291065060905653
PLAU,-0.584962500721156,0.584962500721156,0.0942051524147176
VCL,0.227410496103072,0.227410496103072,0.0366232714399391
AP3M1,-0.477578965347557,0.477578965347557,0.0769115954700762
ADK,0.291462814160311,0.291462814160311,0.0469385623819383
KAT6B,-0.404390255079335,0.404390255079335,0.0651249363297819
DUPD1,0,0,0
DUSP13,0,0,0
GM15935,0,0,0
SAMD8,0.0995356735509144,0.0995356735509144,0.016029699828631
VDAC2,0.217931519553254,0.217931519553254,0.035096731824989
COMTD1,0.31194400631474,0.31194400631474,0.0502369512977482
A430057M04RIK,0,0,0
4931407E12RIK,0,0,0
ZFP503,0.459431618637297,0.459431618637297,0.0739890601611374
LRMDA,-0.289506617194985,0.289506617194985,0.0466235270881467
GM7480,0,0,0
4930405A10RIK,0,0,0
GM10248,0,0,0
KCNMA1,-0.0797271924707341,0.0797271924707341,0.0128396475142315
GM29626,0,0,0
CT025624.1,-1,1,0.161044771756444
DLG5,0.0780025120012732,0.0780025120012732,0.0125618967416744
E330034G19RIK,-1,1,0.161044771756444
GM47774,0,0,0
GM47814,1,1,0.161044771756444
POLR3A,-0.106915203916512,0.106915203916512,0.0172181346120284
RPS24,0.347381072754607,0.347381072754607,0.0559439055742745
4930542C16RIK,0,0,0
4930428N03RIK,0,0,0
GM47906,0,0,0
GM10398,0,0,0
GM38408,0,0,0
GM32123,0,0,0
GM32224,0,0,0
4930572O13RIK,0,0,0
ZMIZ1OS1,0,0,0
GM26660,0.106915203916512,0.106915203916512,0.0172181346120284
GM17747,0,0,0
ZMIZ1,-0.462626957797104,0.462626957797104,0.0745036528268129
GM26772,0.415037499278844,0.415037499278844,0.0668396193417269
PPIF,0.400537929583729,0.400537929583729,0.0645045394496104
PPIFOS,0,0,0
ZCCHC24,0,0,0
ANXA11,-0.364996816779248,0.364996816779248,0.0587808290500428
ANXA11OS,0,0,0
PLAC9A,-1.24792751344359,1.24792751344359,0.20097220157111
TMEM254A,-0.192645077942396,0.192645077942396,0.0310244826072356
CPHX1,0,0,0
